# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "Homo_sapiens.GRCh38.96.chromosome.22.gff3" "-g" "exon_id" "-o" "counts.txt" "s1-unshuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" "s1-shuffled-pe-trim.sorted.bam" "s1-unshuffled-pe-trim.sorted.bam" "s2-shuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-shuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-shuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-shuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" 
Geneid	s1-unshuffled-pe-trim.sorted.bam	s2-unshuffled-pe-trim.sorted.bam	s3-unshuffled-pe-trim.sorted.bam	s4-unshuffled-pe-trim.sorted.bam	s5-unshuffled-pe-trim.sorted.bam	s1-shuffled-pe-trim.sorted.bam
ENSE00001878208	0	0	0	0	0	0
ENSE00001868089	0	0	0	0	0	0
ENSE00001900691	0	0	0	0	0	0
ENSE00001183323	0	0	0	0	0	0
ENSE00000657321	0	0	0	0	0	0
ENSE00003631636	0	0	0	0	0	0
ENSE00003617540	0	0	0	0	0	0
ENSE00000657327	0	0	0	0	1	0
ENSE00000657329	0	0	0	0	1	0
ENSE00001046850	0	0	1	0	0	0
ENSE00000657333	0	0	3	0	0	0
ENSE00000657335	0	0	3	1	0	0
ENSE00000935971	0	0	1	2	0	0
ENSE00000657339	0	0	0	0	0	0
ENSE00003621316	0	0	0	0	0	0
ENSE00000657343	1	0	1	0	0	0
ENSE00000657345	0	3	0	0	0	0
ENSE00001773003	1	2	3	2	2	0
ENSE00001668343	2	1	1	0	1	0
ENSE00000657351	0	0	1	0	0	0
ENSE00000657353	0	0	3	0	0	0
ENSE00000657355	0	0	0	0	0	0
ENSE00000657357	0	0	2	0	1	0
ENSE00000657359	0	0	3	1	4	1
ENSE00000657361	0	0	3	1	5	0
ENSE00000657363	0	0	4	1	3	0
ENSE00000657365	0	0	3	1	1	0
ENSE00000657367	2	0	2	2	0	0
ENSE00000657369	1	0	1	1	4	0
ENSE00000657371	0	0	0	0	2	0
ENSE00000657373	0	0	0	0	0	0
ENSE00000657375	0	0	0	1	0	0
ENSE00000657376	0	0	0	1	2	0
ENSE00000657377	0	0	0	1	0	0
ENSE00000657378	0	0	1	1	0	0
ENSE00001775696	0	0	2	1	0	0
ENSE00000657380	1	0	4	4	1	2
ENSE00001717875	8	4	20	12	4	0
ENSE00001867722	0	0	0	0	0	0
ENSE00003547103	0	0	0	0	0	0
ENSE00003512590	0	0	0	0	0	0
ENSE00001899185	0	0	0	0	0	0
ENSE00003520550	0	0	0	0	0	0
ENSE00001853373	0	0	0	0	0	0
ENSE00001604122	0	0	0	0	0	0
ENSE00001755460	0	0	0	0	0	0
ENSE00001852823	0	0	0	0	0	0
ENSE00001941720	0	0	0	0	0	0
ENSE00001653415	23	6	30	32	46	0
ENSE00001601431	0	0	0	0	0	0
ENSE00001797668	6	4	20	12	14	0
ENSE00001747328	0	0	0	0	0	0
ENSE00001554534	0	0	0	0	0	0
ENSE00001680274	0	0	0	0	0	0
ENSE00001636039	0	0	0	0	0	0
ENSE00001727821	0	0	0	0	0	0
ENSE00001552787	0	0	0	0	0	0
ENSE00002319568	0	0	0	0	0	0
ENSE00002244415	1	0	2	2	7	1
ENSE00002322824	1	0	0	1	3	0
ENSE00002313741	0	0	0	0	0	0
ENSE00002203503	0	0	0	0	0	0
ENSE00002243321	0	0	2	4	3	0
ENSE00002305294	1	0	1	2	2	0
ENSE00002224888	1	0	1	0	1	0
ENSE00002244455	0	0	1	0	0	0
ENSE00002251757	0	1	1	0	0	0
ENSE00002203006	0	1	2	2	0	0
ENSE00002297198	0	0	3	2	1	0
ENSE00002221716	0	0	2	0	2	0
ENSE00002294961	0	0	0	0	0	0
ENSE00000657403	2	2	1	1	7	0
ENSE00000657404	1	1	1	1	7	0
ENSE00001551773	0	0	0	0	0	0
ENSE00002251052	0	0	0	0	0	0
ENSE00001427275	0	0	0	0	0	0
ENSE00001833639	0	0	0	0	0	0
ENSE00001879399	0	0	0	0	0	0
ENSE00001637466	0	0	0	0	0	0
ENSE00001731188	0	0	0	0	0	2
ENSE00001548145	0	0	0	0	0	0
ENSE00001562455	0	0	0	0	0	0
ENSE00001227137	95	27	155	188	174	162
ENSE00003475510	0	0	0	0	0	0
ENSE00003681959	0	0	0	0	0	0
ENSE00003569803	0	0	0	0	0	0
ENSE00003590121	0	0	0	0	0	0
ENSE00003463236	0	0	0	0	0	0
ENSE00003479694	0	0	0	0	0	0
ENSE00003464534	0	0	0	0	0	0
ENSE00000880801	6	10	20	15	11	0
ENSE00003613499	12	8	28	16	13	0
ENSE00003598404	11	1	15	9	8	1
ENSE00003601484	4	0	10	4	5	0
ENSE00001183074	0	0	0	0	0	0
ENSE00001800060	0	0	0	0	0	0
ENSE00003607843	0	0	0	0	0	0
ENSE00003467014	0	0	0	0	0	0
ENSE00003469901	0	0	0	0	0	0
ENSE00003598859	0	0	0	0	0	0
ENSE00003499836	0	0	0	0	0	0
ENSE00003472447	0	0	0	0	0	0
ENSE00003472955	0	0	0	0	0	0
ENSE00003529330	0	0	0	0	0	0
ENSE00001927748	0	0	0	0	0	0
ENSE00001880961	0	0	0	0	0	0
ENSE00001809690	0	0	4	0	6	0
ENSE00001855049	0	0	0	0	0	0
ENSE00002589161	8	0	6	6	2	4
ENSE00001847135	0	0	0	0	0	0
ENSE00003506046	0	0	0	0	0	0
ENSE00003734482	0	0	0	0	0	0
ENSE00003560068	0	0	0	0	0	0
ENSE00001145595	6	1	11	2	11	3
ENSE00001145586	4	1	6	1	4	0
ENSE00003581676	0	0	0	0	0	0
ENSE00003472449	0	0	0	0	0	0
ENSE00003586677	0	0	0	0	0	0
ENSE00003616709	0	0	0	0	0	0
ENSE00003505512	0	0	0	0	0	0
ENSE00003628731	0	0	0	0	0	0
ENSE00003480642	0	0	0	0	0	0
ENSE00003715136	0	0	0	0	0	0
ENSE00001916547	0	0	0	0	0	0
ENSE00003538733	0	0	0	0	0	0
ENSE00001936582	0	0	0	0	0	0
ENSE00001651581	0	0	0	0	0	0
ENSE00003538415	0	0	0	0	0	0
ENSE00001643935	0	0	0	0	0	0
ENSE00001839622	0	0	0	0	0	0
ENSE00001887294	0	0	0	0	0	0
ENSE00001880868	0	0	0	0	0	0
ENSE00001877956	0	0	0	0	0	0
ENSE00001949391	0	0	0	0	0	0
ENSE00001925615	0	0	0	0	0	0
ENSE00001419676	0	0	0	0	0	0
ENSE00001550967	0	0	0	0	0	0
ENSE00003632775	0	0	0	0	0	0
ENSE00003646949	0	0	0	0	0	0
ENSE00003642128	0	0	0	0	0	0
ENSE00003487258	0	0	0	0	0	0
ENSE00003650422	0	0	0	0	0	0
ENSE00003681232	0	0	0	0	0	0
ENSE00003499337	0	0	0	0	0	0
ENSE00001780251	0	0	0	0	0	0
ENSE00001894122	0	0	0	0	0	0
ENSE00001939929	0	0	0	0	0	0
ENSE00001855175	0	0	0	0	0	0
ENSE00001843732	0	0	0	0	0	0
ENSE00001933356	0	0	0	0	0	0
ENSE00003583858	0	0	0	0	0	0
ENSE00001850237	0	0	0	0	0	0
ENSE00001662797	0	0	1	0	0	0
ENSE00001607206	0	0	0	0	0	0
ENSE00003662508	0	0	0	0	0	0
ENSE00001677761	0	0	0	0	0	0
ENSE00003578604	0	0	0	0	0	0
ENSE00001559046	0	0	0	0	2	0
ENSE00003489253	0	0	0	0	0	0
ENSE00003811044	0	4	6	0	8	0
ENSE00003759571	0	0	0	0	0	0
ENSE00003801455	0	0	0	0	0	0
ENSE00003760343	0	0	0	0	0	0
ENSE00003758410	0	0	0	0	0	0
ENSE00001650415	0	0	0	0	0	0
ENSE00001615813	1	0	1	2	2	0
ENSE00001737535	0	0	0	0	0	0
ENSE00001757885	0	0	2	0	0	0
ENSE00001562314	0	0	0	0	0	0
ENSE00001550433	0	0	0	0	0	0
ENSE00001552674	0	0	0	0	0	0
ENSE00001830439	0	0	0	0	0	0
ENSE00001859164	0	0	0	0	0	0
ENSE00001487124	0	0	0	0	0	0
ENSE00001487125	0	0	0	0	0	0
ENSE00001487126	0	0	0	0	0	0
ENSE00001487128	2	0	0	0	0	0
ENSE00001487130	0	0	0	0	0	0
ENSE00001487135	0	0	0	0	0	0
ENSE00003708117	0	0	0	0	0	0
ENSE00003711283	0	0	0	0	0	0
ENSE00003709512	0	0	0	0	0	0
ENSE00003704725	0	0	0	0	0	0
ENSE00003845009	0	0	0	0	0	0
ENSE00003841493	0	0	0	0	0	0
ENSE00001609192	0	0	0	0	0	0
ENSE00003845445	0	0	0	0	0	0
ENSE00001778151	0	0	0	0	0	0
ENSE00001707217	0	0	0	0	0	0
ENSE00001634581	0	0	0	0	0	0
ENSE00001744361	0	0	0	0	0	0
ENSE00001700045	0	0	0	0	0	0
ENSE00003844480	0	0	0	0	0	0
ENSE00003844261	0	0	0	0	0	0
ENSE00003847404	0	0	0	1	0	0
ENSE00003846206	0	0	0	0	0	0
ENSE00003844596	0	0	0	0	0	0
ENSE00001797469	0	0	0	0	0	0
ENSE00003844622	0	0	0	0	0	0
ENSE00003845508	0	0	0	0	0	0
ENSE00001712060	0	0	0	0	0	0
ENSE00003849302	0	0	0	0	0	0
ENSE00003843093	0	0	0	0	0	0
ENSE00003848755	0	0	0	0	0	0
ENSE00003847773	0	0	0	0	0	0
ENSE00003844038	0	0	3	2	0	0
ENSE00003850134	0	0	0	0	0	0
ENSE00003844299	0	0	0	0	0	0
ENSE00003847691	0	0	0	0	0	0
ENSE00003844043	3	1	16	11	7	0
ENSE00001704847	0	0	0	0	0	0
ENSE00003847945	0	0	7	1	17	0
ENSE00001773563	0	0	0	0	0	0
ENSE00003848831	0	0	0	0	0	0
ENSE00003851084	0	0	0	0	0	0
ENSE00003849221	0	0	0	0	0	0
ENSE00003841514	0	0	0	0	0	0
ENSE00003844445	0	0	0	0	0	0
ENSE00003849514	0	0	0	1	1	0
ENSE00001624939	0	0	0	0	0	0
ENSE00003848183	3	0	2	6	3	0
ENSE00003848859	0	0	0	0	0	0
ENSE00003850869	0	0	0	1	0	0
ENSE00003850303	0	0	0	0	0	0
ENSE00002201375	3	0	0	0	0	0
ENSE00003843445	0	0	0	0	0	0
ENSE00003847566	0	0	0	0	0	0
ENSE00003848653	0	0	0	0	0	0
ENSE00003843055	0	0	0	0	0	0
ENSE00001714702	0	0	0	0	0	0
ENSE00003844852	0	0	0	1	0	0
ENSE00003848135	0	0	0	0	0	0
ENSE00003843290	0	0	0	0	0	0
ENSE00003846371	0	0	0	0	0	0
ENSE00003848144	0	0	0	0	0	0
ENSE00003847577	0	0	0	0	0	0
ENSE00003846983	0	0	0	0	0	0
ENSE00003845676	0	0	0	0	0	0
ENSE00003848826	0	0	0	0	0	0
ENSE00003845748	0	0	0	1	0	0
ENSE00003842548	0	0	1	5	9	0
ENSE00003843210	0	0	0	0	0	0
ENSE00003841402	0	0	0	0	0	0
ENSE00003850643	0	0	2	0	3	0
ENSE00003845275	0	0	0	0	0	0
ENSE00003845223	0	0	0	0	0	0
ENSE00003842646	0	0	0	0	0	0
ENSE00003849423	0	0	0	0	0	0
ENSE00003843735	0	0	0	0	0	0
ENSE00003845449	0	0	0	0	0	0
ENSE00003850151	0	0	0	0	0	0
ENSE00003847202	0	0	0	0	0	0
ENSE00003847650	0	0	0	0	1	0
ENSE00003842748	0	0	0	0	0	0
ENSE00003847181	0	0	0	0	0	0
ENSE00003845546	0	0	0	0	0	0
ENSE00003850000	0	0	0	0	0	0
ENSE00003842960	0	1	0	1	3	0
ENSE00003845551	0	0	0	0	0	0
ENSE00003845913	0	0	0	0	0	0
ENSE00003846326	0	0	0	0	0	0
ENSE00003850917	0	0	0	0	0	0
ENSE00003845775	0	0	0	0	0	0
ENSE00003850098	0	0	0	0	0	0
ENSE00003841875	0	0	0	0	0	0
ENSE00003847586	0	0	0	0	0	0
ENSE00003844484	0	0	0	0	0	0
ENSE00003842132	0	0	0	0	0	0
ENSE00003843618	0	0	0	0	0	0
ENSE00003843532	0	0	0	0	0	0
ENSE00003844439	0	0	0	0	0	0
ENSE00003850588	0	0	0	0	0	0
ENSE00003841578	0	0	0	0	0	0
ENSE00003849343	0	0	0	0	0	0
ENSE00003850290	0	0	0	0	0	0
ENSE00003843878	0	0	0	0	0	0
ENSE00003841567	0	0	0	0	0	0
ENSE00003842846	0	0	0	0	0	0
ENSE00003846717	0	0	0	0	0	0
ENSE00003850951	0	0	0	0	0	0
ENSE00003842391	0	0	0	0	0	0
ENSE00003844060	0	0	0	0	0	0
ENSE00003841609	0	0	0	0	0	0
ENSE00003845128	0	0	0	0	0	0
ENSE00003848291	0	0	0	0	0	0
ENSE00003847487	0	0	0	0	0	0
ENSE00003843726	0	0	0	0	4	0
ENSE00003846967	0	0	0	0	0	0
ENSE00003842499	0	0	0	0	0	0
ENSE00003845374	0	0	0	0	0	0
ENSE00003842369	0	0	0	0	0	0
ENSE00003841431	0	0	0	4	0	0
ENSE00003842670	0	0	0	0	0	0
ENSE00003843174	0	0	0	0	0	0
ENSE00003848936	0	0	0	0	0	0
ENSE00003843388	0	0	0	0	0	0
ENSE00003844051	0	0	0	0	0	0
ENSE00003847206	0	0	0	0	0	0
ENSE00003848241	0	0	0	0	0	0
ENSE00003846540	0	0	0	0	0	0
ENSE00003844918	0	0	0	0	0	0
ENSE00003843165	0	0	0	0	0	0
ENSE00003849917	0	0	0	0	0	0
ENSE00001608146	0	0	0	0	0	0
ENSE00001686312	0	0	0	0	0	0
ENSE00001721120	0	0	0	0	0	0
ENSE00003847467	0	0	0	0	0	0
ENSE00003850794	0	0	0	0	0	0
ENSE00003845469	0	0	0	0	0	0
ENSE00003844094	0	0	0	0	0	0
ENSE00003849769	0	0	0	0	0	0
ENSE00003850185	0	0	0	0	0	0
ENSE00003850627	0	0	0	0	0	0
ENSE00003848415	0	0	0	0	0	0
ENSE00003841608	0	0	0	0	0	0
ENSE00001677045	0	0	0	0	0	0
ENSE00003845833	0	0	0	0	0	0
ENSE00001752374	0	0	0	0	0	0
ENSE00001628986	4	0	12	10	8	0
ENSE00003754991	0	0	5	2	2	0
ENSE00001769566	0	0	0	0	0	0
ENSE00001756213	0	0	0	0	0	0
ENSE00003755023	6	0	0	6	3	0
ENSE00001681677	0	0	0	0	0	0
ENSE00001782148	0	0	0	0	0	0
ENSE00001735632	0	0	0	0	0	0
ENSE00001691874	0	0	0	0	0	0
ENSE00001752200	0	0	0	0	0	0
ENSE00001771197	0	0	0	0	0	0
ENSE00003836503	1	0	0	4	1	0
ENSE00003838765	0	0	0	0	0	0
ENSE00003836588	0	0	0	0	0	0
ENSE00002687097	0	0	0	2	0	0
ENSE00003832510	0	0	0	0	0	0
ENSE00003838584	0	0	0	0	0	0
ENSE00003838827	0	0	0	0	0	0
ENSE00003838442	0	0	0	0	0	0
ENSE00003837731	0	0	0	0	0	0
ENSE00001698433	0	0	0	0	0	0
ENSE00001771806	0	0	2	0	0	0
ENSE00001547996	2	0	2	4	0	0
ENSE00001753871	0	0	0	0	0	0
ENSE00003480957	0	0	0	0	0	0
ENSE00001561085	0	0	0	0	0	0
ENSE00001131477	0	0	0	0	0	0
ENSE00001725696	2	0	2	2	2	0
ENSE00001694969	0	0	0	0	0	0
ENSE00001541245	0	0	2	0	0	0
ENSE00001944625	0	0	0	0	0	0
ENSE00003515990	0	0	0	0	0	0
ENSE00001838116	0	0	0	0	0	0
ENSE00001555415	0	0	0	0	0	0
ENSE00001553566	0	0	0	0	0	0
ENSE00003761633	0	0	0	0	0	0
ENSE00003766866	0	0	0	0	0	0
ENSE00003765527	0	0	0	0	0	0
ENSE00003762650	0	0	0	0	0	0
ENSE00003760550	0	0	0	0	0	0
ENSE00003768863	0	0	0	0	0	0
ENSE00003768187	0	0	0	0	0	0
ENSE00003760501	0	0	0	0	0	0
ENSE00003774479	0	0	0	0	0	0
ENSE00003774067	0	0	0	0	0	0
ENSE00002693317	0	0	0	0	0	0
ENSE00003788649	0	0	0	0	0	0
ENSE00003785884	0	0	0	0	0	0
ENSE00003789616	0	0	0	0	0	0
ENSE00001591865	0	0	0	0	0	0
ENSE00001487091	0	0	0	0	0	0
ENSE00001487089	0	0	0	0	0	0
ENSE00001487088	0	0	0	0	0	0
ENSE00003837896	0	0	0	0	0	0
ENSE00003831420	0	0	0	0	0	0
ENSE00003833717	0	0	0	0	0	0
ENSE00001806002	335	97	667	714	614	0
ENSE00003756204	0	0	0	0	1	0
ENSE00003833321	0	0	0	0	4	0
ENSE00003832149	0	0	0	0	0	0
ENSE00001595042	5	0	2	0	0	0
ENSE00001669960	0	0	0	0	0	0
ENSE00001775575	0	0	0	0	0	0
ENSE00001694252	0	0	0	0	0	0
ENSE00001657619	0	0	0	0	0	0
ENSE00001866526	0	0	0	0	0	0
ENSE00001910660	0	0	0	0	0	0
ENSE00001858518	0	0	0	0	0	0
ENSE00001785224	0	0	0	0	0	0
ENSE00001741895	0	0	0	0	0	0
ENSE00001387649	0	0	0	0	0	0
ENSE00001713955	0	0	0	0	0	0
ENSE00001365679	0	0	0	0	2	0
ENSE00003469515	0	0	0	0	0	0
ENSE00001367695	0	0	0	0	0	0
ENSE00001541231	0	0	0	0	0	0
ENSE00001487068	0	0	0	0	0	0
ENSE00001487059	0	0	0	0	0	0
ENSE00001541232	0	0	0	0	0	0
ENSE00001548353	0	0	0	0	0	0
ENSE00001552423	0	0	0	0	0	0
ENSE00001564558	0	0	0	0	0	0
ENSE00001559618	2	0	11	8	0	2
ENSE00003614638	0	0	0	0	0	0
ENSE00003712493	0	0	0	0	0	0
ENSE00003758948	0	0	4	2	0	0
ENSE00003756755	0	0	0	0	0	0
ENSE00002716121	0	0	0	0	0	0
ENSE00001707529	0	0	0	0	0	0
ENSE00001509403	0	0	2	6	14	0
ENSE00001514666	0	0	3	11	1	0
ENSE00001774033	0	0	0	0	0	0
ENSE00001801787	0	0	2	4	6	0
ENSE00001755824	0	0	0	0	0	0
ENSE00001647049	1	0	1	0	1	0
ENSE00001735189	0	0	0	0	0	0
ENSE00001591028	0	0	0	0	0	0
ENSE00001526373	0	0	0	0	0	0
ENSE00001694645	0	0	0	0	0	0
ENSE00001535313	0	0	0	1	4	3
ENSE00003631816	0	0	0	0	0	0
ENSE00003676553	0	0	0	0	0	0
ENSE00003558523	0	0	0	0	0	0
ENSE00003675763	0	0	0	0	0	0
ENSE00003608629	0	0	0	0	0	0
ENSE00001487036	0	0	0	0	0	0
ENSE00000657453	0	0	11	12	6	2
ENSE00000657455	2	0	8	9	5	2
ENSE00000657457	1	0	15	6	3	0
ENSE00000657459	0	0	12	8	4	3
ENSE00002520503	2	0	16	12	4	1
ENSE00001625393	0	0	0	0	0	0
ENSE00003671292	0	0	0	0	0	0
ENSE00003626249	0	0	0	0	0	0
ENSE00003677041	0	0	0	0	0	0
ENSE00003743625	0	0	0	0	0	0
ENSE00003717582	0	0	0	0	0	0
ENSE00003657396	0	0	0	0	0	0
ENSE00000657463	0	0	0	0	0	0
ENSE00001548607	0	0	0	0	0	0
ENSE00001556220	0	0	0	2	0	0
ENSE00001379297	2	1	7	3	1	2
ENSE00002519693	0	0	0	0	0	0
ENSE00002214396	0	0	0	0	0	0
ENSE00001934365	0	0	0	4	0	0
ENSE00001907644	0	0	0	0	0	0
ENSE00001810448	0	0	0	0	0	0
ENSE00003657024	0	0	0	0	0	0
ENSE00001874887	0	0	0	0	0	0
ENSE00001930357	0	0	0	0	0	0
ENSE00003758290	1	0	2	0	1	1
ENSE00001775672	0	0	0	0	1	0
ENSE00002627980	1	5	4	5	3	0
ENSE00002605050	0	0	0	2	0	0
ENSE00001636290	1	0	0	3	1	0
ENSE00003719937	0	0	0	1	0	0
ENSE00003758142	0	1	3	0	1	0
ENSE00001032543	0	0	1	0	2	0
ENSE00000657465	64	22	100	107	138	78
ENSE00001330529	0	0	2	4	2	0
ENSE00003463237	0	0	0	0	0	0
ENSE00002441975	0	0	0	0	0	0
ENSE00002529719	0	0	0	0	0	0
ENSE00002454355	4	4	2	10	2	0
ENSE00002250898	4	4	2	9	0	0
ENSE00002216882	0	2	0	0	6	2
ENSE00002249644	2	4	0	2	4	0
ENSE00002270589	6	2	7	14	10	2
ENSE00001427144	0	0	0	0	0	0
ENSE00001940152	0	0	0	0	0	0
ENSE00001911172	0	0	0	0	0	0
ENSE00001815747	0	0	0	0	0	0
ENSE00003679724	0	0	0	0	0	0
ENSE00001874587	0	0	0	0	0	0
ENSE00003706885	0	0	0	0	0	0
ENSE00001618369	0	0	0	0	0	0
ENSE00001562476	0	0	0	0	0	0
ENSE00003466698	0	0	0	0	0	0
ENSE00003474188	0	0	0	0	0	0
ENSE00003641038	0	0	0	0	0	0
ENSE00003543209	0	0	0	0	0	0
ENSE00003787973	0	0	0	0	0	0
ENSE00002268276	0	0	0	0	0	0
ENSE00001560078	0	0	0	0	0	0
ENSE00003607096	0	0	0	0	0	0
ENSE00003478333	0	0	0	0	0	0
ENSE00001323718	0	0	0	0	0	0
ENSE00001860079	0	0	0	0	0	0
ENSE00001897449	0	0	0	0	0	0
ENSE00003557714	0	0	0	0	0	0
ENSE00003460897	0	0	0	0	0	0
ENSE00003510601	0	0	0	0	0	0
ENSE00003592040	0	0	0	0	0	0
ENSE00003644626	0	0	0	0	0	0
ENSE00003534367	0	0	0	0	0	0
ENSE00003614858	0	0	0	0	0	0
ENSE00003626021	0	0	0	0	0	0
ENSE00003508829	0	0	0	0	0	0
ENSE00001827001	0	0	0	0	1	0
ENSE00003664308	0	0	0	0	0	0
ENSE00001845690	0	0	0	0	0	0
ENSE00001887726	0	0	0	0	0	0
ENSE00001938158	0	0	0	0	0	0
ENSE00001932670	0	0	0	0	0	0
ENSE00001829869	0	0	0	0	0	0
ENSE00001954395	0	0	0	0	0	0
ENSE00001891075	0	0	0	0	0	0
ENSE00001733400	0	0	0	0	0	0
ENSE00001797330	0	0	0	0	0	0
ENSE00001886985	0	0	0	0	5	0
ENSE00003684338	0	0	0	0	0	0
ENSE00003758905	0	0	0	0	2	0
ENSE00001852932	2	0	4	4	6	0
ENSE00003506831	0	0	0	0	0	0
ENSE00001917776	0	0	0	0	0	0
ENSE00001415895	0	0	0	0	0	0
ENSE00001413115	0	0	0	0	0	0
ENSE00003481245	0	0	0	0	0	0
ENSE00001409228	3	2	32	25	26	4
ENSE00001408637	26	7	38	63	50	11
ENSE00001486858	109	13	227	202	234	184
ENSE00003751371	0	0	0	0	0	0
ENSE00001429024	2	0	0	2	0	0
ENSE00001376658	0	0	0	0	0	0
ENSE00001377991	0	0	0	0	0	0
ENSE00001371040	0	0	0	0	0	0
ENSE00001380427	0	0	0	0	0	0
ENSE00001369484	0	0	0	0	0	0
ENSE00001507429	0	0	0	0	0	0
ENSE00001376379	0	0	0	0	0	0
ENSE00001382573	0	0	0	0	0	0
ENSE00001363919	0	0	0	0	0	0
ENSE00001387701	0	0	0	0	0	0
ENSE00001389784	0	0	0	0	0	0
ENSE00001407743	0	0	0	0	0	0
ENSE00001523182	0	0	0	0	0	0
ENSE00001523183	0	0	0	0	0	0
ENSE00001523184	0	0	0	0	0	0
ENSE00001554969	0	0	0	0	0	0
ENSE00001550054	0	0	2	6	2	0
ENSE00001366757	0	0	0	0	0	0
ENSE00000935804	0	0	0	0	0	0
ENSE00000935803	0	0	0	0	0	0
ENSE00001131215	0	0	0	0	0	0
ENSE00001486832	0	0	0	0	2	0
ENSE00001291365	0	0	0	2	2	0
ENSE00001375695	2	0	4	2	4	0
ENSE00001327607	0	0	0	0	0	0
ENSE00001383828	0	0	0	0	0	0
ENSE00003690167	0	0	0	0	0	0
ENSE00001376558	0	0	0	0	0	0
ENSE00001751524	0	0	0	0	0	0
ENSE00001688264	0	0	0	0	0	0
ENSE00001628946	0	0	0	0	0	0
ENSE00001381515	0	0	0	0	0	0
ENSE00001778004	0	0	0	0	0	0
ENSE00001829421	0	0	0	0	0	0
ENSE00003508445	0	0	0	0	0	0
ENSE00001819405	0	0	0	0	0	0
ENSE00002289805	0	0	3	2	0	0
ENSE00003536353	0	0	0	0	0	0
ENSE00003651096	0	0	0	0	0	0
ENSE00003670606	0	0	0	0	0	0
ENSE00003672847	0	0	0	0	0	0
ENSE00001287429	0	0	0	0	0	0
ENSE00000657483	0	0	0	0	4	0
ENSE00000657485	0	0	0	0	0	0
ENSE00001329286	0	0	0	0	0	0
ENSE00001321578	0	0	0	0	0	0
ENSE00000657488	0	0	0	0	0	0
ENSE00001523140	0	0	0	0	0	0
ENSE00001860689	0	0	0	0	0	0
ENSE00001909896	0	0	0	0	0	0
ENSE00003579553	0	0	0	0	0	0
ENSE00003470115	0	0	0	0	0	0
ENSE00003664333	0	0	0	0	0	0
ENSE00001852861	0	0	0	0	0	0
ENSE00001754735	0	0	0	0	0	0
ENSE00001610655	0	0	0	0	0	0
ENSE00001939473	0	0	0	0	0	0
ENSE00003534000	0	0	0	0	0	0
ENSE00001901335	0	0	0	0	0	0
ENSE00002203087	0	0	0	0	0	0
ENSE00002272158	0	0	0	0	0	0
ENSE00003605924	0	0	0	0	0	0
ENSE00003502462	0	0	0	0	0	0
ENSE00003507313	0	0	0	0	0	0
ENSE00003499247	0	0	0	0	0	0
ENSE00003612294	0	0	0	0	0	0
ENSE00003606947	0	0	0	0	0	0
ENSE00003495031	0	0	2	7	4	0
ENSE00003540763	1	0	0	5	1	0
ENSE00003564595	2	0	0	1	0	0
ENSE00003611543	0	0	0	0	0	0
ENSE00003555760	3	0	1	3	6	0
ENSE00003511018	1	0	2	1	6	1
ENSE00003543705	0	0	0	0	0	0
ENSE00003629060	0	0	0	0	0	0
ENSE00003620898	0	0	0	0	0	0
ENSE00003497523	0	0	2	2	6	0
ENSE00003677939	0	0	2	3	4	0
ENSE00003602998	0	0	1	1	1	0
ENSE00003505780	0	0	0	0	0	0
ENSE00000896491	0	0	3	5	3	4
ENSE00000896494	0	0	0	3	2	0
ENSE00001348006	0	0	0	0	0	0
ENSE00000657512	2	0	0	0	1	0
ENSE00000657514	1	0	0	1	1	0
ENSE00001286782	1	0	0	2	0	0
ENSE00002235587	0	0	0	0	0	0
ENSE00001869377	0	0	0	0	0	0
ENSE00003841515	0	0	0	0	0	0
ENSE00001738255	0	0	0	0	0	0
ENSE00003465628	0	0	0	0	0	0
ENSE00003674898	0	0	0	0	0	0
ENSE00001768479	0	0	0	0	0	0
ENSE00001523095	0	0	0	0	0	0
ENSE00000896465	0	0	0	0	0	0
ENSE00000935793	0	0	0	0	0	0
ENSE00001815786	0	0	0	0	0	0
ENSE00001932426	0	0	0	0	0	0
ENSE00001727099	0	0	0	0	0	0
ENSE00002273292	0	0	0	0	0	0
ENSE00001667258	0	0	0	0	0	0
ENSE00003463529	0	0	0	0	0	0
ENSE00003525204	0	0	0	0	0	0
ENSE00003533852	0	0	0	0	0	0
ENSE00001719662	0	0	0	0	0	0
ENSE00001523089	1	0	0	1	0	0
ENSE00001523087	0	0	0	0	0	0
ENSE00001414910	0	0	0	0	0	0
ENSE00001416553	0	2	2	0	4	4
ENSE00003758377	0	1	11	7	8	0
ENSE00002266289	0	0	0	0	0	0
ENSE00003607237	0	0	0	0	0	0
ENSE00003532267	0	0	0	0	0	0
ENSE00001549675	0	0	0	0	0	0
ENSE00001523039	0	0	0	0	0	0
ENSE00002530829	0	0	0	0	0	0
ENSE00002519748	6	2	8	10	9	0
ENSE00003593692	0	0	0	0	0	0
ENSE00003571559	0	0	0	0	0	0
