id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSE00001802295	3.36212312829858	5.09580755746078	1.62843869913638	0.31956440284959	-1.64582138340681	0.113150193857964	1
ENSE00001767125	0.894235501347486	1.35769099390201	0.430780008792956	0.317288698774447	-1.65613195879544	0.531926375839107	1
ENSE00001808444	1.51685583911601	2.30381671330767	0.729894964924342	0.316819893140026	-1.6582651697179	0.290495421020394	1
ENSE00001613048	2.20982149865384	3.35711089310587	1.0625321042018	0.316501938134903	-1.65971376070278	0.49010037669807	1
ENSE00001864666	6.04839881949244	9.19409760877938	2.9027000302055	0.315713423298196	-1.66331249336208	0.0332857938545864	1
ENSE00003735240	4.50563731557617	6.85156987991505	2.15970475123728	0.315213124742159	-1.66560048837285	0.102211052188294	1
ENSE00001678640	6.95522325041304	10.5823450319533	3.32810146887274	0.314495649010078	-1.66888803706739	0.0594903153974466	1
ENSE00001524890	0.37232279124609	0.567556898458548	0.177088684033634	0.312019261002018	-1.68029300524085	0.926543199624053	1
ENSE00002107859	0.745686675088648	1.13719598211003	0.354177368067267	0.311447959401073	-1.68293697493244	0.72287752599581	1
ENSE00000653439	1.11867483360329	1.70608361510568	0.531266052100901	0.311395084858132	-1.68318192216843	0.599217163445657	1
ENSE00001830727	0.372988158514641	0.568887632995649	0.177088684033634	0.311289389613059	-1.68367169191098	0.92580809683509	1
ENSE00001895324	0.745976317029283	1.1377752659913	0.354177368067267	0.311289389613059	-1.68367169191098	0.722659584384216	1
ENSE00001855711	0.745976317029283	1.1377752659913	0.354177368067267	0.311289389613059	-1.68367169191098	0.722659584384216	1
ENSE00001303328	0.373508704812875	0.569928725592116	0.177088684033634	0.31072075521312	-1.68630948251369	0.925234065143779	1
ENSE00001375695	0.74701740962575	1.13985745118423	0.354177368067267	0.31072075521312	-1.68630948251369	0.72187717109218	1
ENSE00001665783	1.12142238606477	1.71157872002865	0.531266052100901	0.310395336121034	-1.6878212145711	0.597681185267373	1
ENSE00003819967	0.748058502222216	1.14193963637717	0.354177368067267	0.310154194481684	-1.68894245904103	0.721096255064925	1
ENSE00002305294	0.374029251111108	0.570969818188583	0.177088684033634	0.310154194481684	-1.68894245904103	0.924660971863473	1
ENSE00001615813	0.374029251111108	0.570969818188583	0.177088684033634	0.310154194481684	-1.68894245904103	0.924660971863473	1
ENSE00001956497	1.72017492231864	2.62613049506908	0.814219349568191	0.310045274253126	-1.68944919496433	0.2495241870787	1
ENSE00001799897	0.374174072081426	0.571259460129218	0.177088684033634	0.309996939032881	-1.68967412475522	0.924501698365374	1
ENSE00001927106	1.34747640574463	2.0578221459547	0.637130665534558	0.309614058137647	-1.69145711583071	0.267902536483237	1
ENSE00003783191	0.374549797409342	0.57201091078505	0.177088684033634	0.309589696096164	-1.69157063903276	0.924088814715327	1
ENSE00003842626	0.375215164677892	0.573341645322151	0.177088684033634	0.308871133779459	-1.69492304781039	0.923358837372315	1
ENSE00003836503	0.375735710976126	0.574382737918618	0.177088684033634	0.308311292006001	-1.69754036527774	0.922788804457994	1
ENSE00001749864	0.751761063892886	1.14934475971851	0.354177368067267	0.308155899326509	-1.69826768460955	0.718331064916847	1
ENSE00003780305	15.0085995122646	23.0068187187165	7.01038030581275	0.304708807920047	-1.71449689168307	0.0198905874298685	1
ENSE00001775740	1.97390193152156	3.02771990004126	0.920083963001848	0.303886750881186	-1.71839431852892	0.144372738343798	1
ENSE00001056469	11.5599556049823	17.7329485300138	5.38696267995071	0.30378268288734	-1.71888846344312	0.0147518485543791	1
ENSE00001382058	2.51375385514871	3.85911099266197	1.16839671763546	0.302763180394952	-1.72373832777857	0.202528576639905	1
ENSE00000910941	2.13460522444255	3.27790241528328	0.991308033601825	0.302421459827429	-1.72536757805284	0.216341256376717	1
ENSE00000653708	2.88618144021185	4.43261354573168	1.33974933469201	0.302248170491222	-1.72619448802249	0.252817181398778	1
ENSE00003734681	13.6087288320183	20.9154320943583	6.30202556967821	0.301309843432692	-1.73068029006132	0.0169970332095757	1
ENSE00001755753	8.56409778548762	13.1629634365679	3.9652321344073	0.301241597571525	-1.73100709358111	0.0296940044076506	1
ENSE00000652086	1.76190670786855	2.7095940661689	0.814219349568191	0.300494955954571	-1.73458732052462	0.230224956231496	1
ENSE00001773877	0.983704624253389	1.51310333398293	0.454305914523844	0.300247778403856	-1.73577452371947	0.446378319227716	1
ENSE00003789146	2.59268888787019	3.98807658224833	1.19730119349206	0.300220211121689	-1.73590699100164	0.0562665716951497	1
ENSE00000650394	0.933681543151107	1.43658307750926	0.430780008792956	0.299864320788075	-1.73761822084444	0.490670049793032	1
ENSE00000653707	3.47748590401013	5.36117365171757	1.5937981563027	0.297285307255827	-1.75007993225721	0.333707682586959	1
ENSE00001810986	1.15997215624225	1.78867826038359	0.531266052100901	0.297015994361651	-1.75138747239691	0.557707115351205	1
ENSE00000879517	1.00496752679757	1.54989307209422	0.460041981500924	0.296821754857781	-1.75233126008754	0.258771094493968	1
ENSE00003831034	1.01037654833326	1.56071111516559	0.460041981500924	0.294764339813209	-1.76236609517112	0.256873386988195	1
ENSE00003758377	1.62256856957943	2.50787792716772	0.737259211991134	0.293977312055121	-1.76622327672567	0.143940271034698	1
ENSE00001698981	3.74203095628443	5.7843991428325	1.69966276973636	0.293835665168858	-1.76691857700736	0.148570961248177	1
ENSE00000653854	7.7337572397672	11.9643100035691	3.5032044759653	0.292804555793041	-1.77199009396727	0.0270439027703554	1
ENSE00001326609	0.560548563666149	0.867405802572974	0.253691324759323	0.292471325424388	-1.77363290846793	0.589683781908058	1
ENSE00001648315	1.80068738240362	2.78715541523905	0.814219349568191	0.292132740469501	-1.77530403913038	0.213059921127678	1
ENSE00000653602	11.8453244558717	18.3452908328333	5.34535807891007	0.29137494344561	-1.77905127555294	0.00707966269827942	1
ENSE00001291251	0.786608272399689	1.21903917673211	0.354177368067267	0.290538134317154	-1.78320055921095	0.66727315239684	1
ENSE00001328141	1.40296466403172	2.17453472950597	0.631394598557477	0.290358479903848	-1.78409292640012	0.360255892247364	1
ENSE00001615911	1.39992356782362	2.17008071717947	0.629766418467766	0.290204144704026	-1.78485997072308	0.361456547108659	1
ENSE00000653523	2.20823310748443	3.42515818136703	0.991308033601825	0.289419635856403	-1.78876528914886	0.188937222219054	1
ENSE00001261194	6.70459799975843	10.4006313558777	3.00856464363915	0.289267501240578	-1.78952384708728	0.00996500007501944	1
ENSE00001787256	2.21187693157206	3.4324458295423	0.991308033601825	0.288805150272105	-1.79183162480295	0.188279268074271	1
ENSE00001369466	7.32416442192156	11.4280776653451	3.220251178498	0.281784152400644	-1.82733761842756	0.0361258902175408	1
ENSE00001578447	1.61497567615353	2.52159661617253	0.708354736134534	0.28091516763285	-1.8317935719612	0.422069236891397	1
ENSE00001945112	3.26647767487464	5.11624587748021	1.41670947226907	0.276904102381962	-1.85254166724872	0.383721507056238	1
ENSE00001771034	9.09402277228769	14.2574539530018	3.93059159157362	0.275686781421873	-1.85889799995237	0.0427323405339148	1
ENSE00001745228	0.822727477860557	1.29127758765385	0.354177368067267	0.27428445398079	-1.86625524011059	0.618777649190265	1
ENSE00001715873	0.824868400636526	1.29555943320579	0.354177368067267	0.273377939282087	-1.8710312680826	0.617284683244745	1
ENSE00001727217	4.62269053202725	7.26276499685085	1.98261606720365	0.272983645768976	-1.87311357185482	0.0542715637230654	1
ENSE00001816011	0.413330471944413	0.649572259855192	0.177088684033634	0.272623532404404	-1.87501799636187	0.844287259620798	1
ENSE00001767994	3.30913307785494	5.20155668344082	1.41670947226907	0.272362594217068	-1.87639951504363	0.222701233007414	1
ENSE00003252877	0.415181752779748	0.653274821525862	0.177088684033634	0.271078385693796	-1.88321800972913	0.842266846026124	1
ENSE00003636338	5.04656421372617	7.94078792328186	2.15234050417049	0.271048732816547	-1.88337583271026	0.0715284992346597	1
ENSE00003844043	2.33354189332568	3.67577575304954	0.991308033601825	0.269686754633877	-1.89064342794222	0.151986065807424	1
ENSE00001047864	1.95537561763295	3.09653188569771	0.814219349568191	0.262945572538399	-1.92716388987584	0.156423884055485	1
ENSE00001529710	6.3844632726691	10.1125962848337	2.6563302605045	0.262675398649931	-1.92864700636	0.230302605890144	1
ENSE00000652089	0.866251806662765	1.37832624525826	0.354177368067267	0.256961927037023	-1.96037347766229	0.568642575867244	1
ENSE00001620893	0.866917173931315	1.37965697979536	0.354177368067267	0.256714076943821	-1.96176568646832	0.56820280747361	1
ENSE00001174361	3.99097405341025	6.35350940768411	1.62843869913638	0.256305388824467	-1.96406428325512	0.0427151743814254	1
ENSE00001726321	12.3539565706708	19.6801489027325	5.0277642386091	0.255473892167097	-1.96875223059565	0.0103799278321603	1
ENSE00000652123	1.50109362063934	2.39431854845208	0.60786869282659	0.253879624003905	-1.97778348378592	0.295796501495976	1
ENSE00003059885	2.19060306522197	3.49576271027577	0.885443420168168	0.253290481520789	-1.98113523228928	0.276694596212599	1
ENSE00000878883	2.2030818519514	3.52107778058601	0.8850859233168	0.251367898828266	-1.99212767408007	0.155638759358197	1
ENSE00000655726	4.0785432573129	6.52864781548941	1.62843869913638	0.249429705071985	-2.00329480611081	0.0375624997847994	1
ENSE00003756033	3.54826723919752	5.67982500612598	1.41670947226907	0.249428366321335	-2.00330254943115	0.164355866455533	1
ENSE00001286066	1.79041674727554	2.87283625526792	0.707997239283167	0.246445385804677	-2.02066012519503	0.178659190108436	1
ENSE00002249978	0.899768280632465	1.44535919319766	0.354177368067267	0.245044532690657	-2.02888413646072	0.528397748598834	1
ENSE00003742698	0.452111146479484	0.727133608925334	0.177088684033634	0.243543527434197	-2.03774845316936	0.770589894256874	1
ENSE00001852932	0.904511934899602	1.45484650173194	0.354177368067267	0.243446554427311	-2.03832301303493	0.525400523486434	1
ENSE00001712192	0.452400788420119	0.727712892806604	0.177088684033634	0.243349658614193	-2.0388973441705	0.77028147773476	1
ENSE00003786193	5.59915392721223	9.00969862733057	2.18860922709388	0.24291702948363	-2.04146446250769	0.00918115294550047	1
ENSE00001812564	0.907173403973806	1.46016943988034	0.354177368067267	0.242559088276968	-2.04359185900966	0.523730163275862	1
ENSE00003759820	0.90992095643529	1.46566454480331	0.354177368067267	0.241649679882784	-2.04901101128177	0.522014201775485	1
ENSE00001729479	0.45529316185192	0.733497639670207	0.177088684033634	0.241430475649868	-2.05032029661611	0.767215592936969	1
ENSE00001696689	0.456334254448387	0.735579824863141	0.177088684033634	0.240747065169415	-2.05440988390622	0.766118227765383	1
ENSE00001308068	1.63446279767536	2.63753099679325	0.631394598557477	0.239388503613848	-2.06257422488473	0.232761332323411	1
ENSE00001421391	1.66697820620188	2.69682574686919	0.637130665534558	0.236252070151072	-2.08160112392995	0.130940885146694	1
ENSE00003813910	0.728678865821697	1.18014050115318	0.27721723049021	0.234901886867983	-2.0898697929287	0.393397218835946	1
ENSE00000657283	1.21116449805172	1.96228701460252	0.460041981500924	0.23444173970346	-2.09269864670427	0.150803066272072	1
ENSE00001661823	3.09841508418962	5.02843345074378	1.16839671763546	0.232357995602514	-2.10557880503065	0.0776515085975807	1
ENSE00003850641	0.676659682913763	1.0996280410682	0.253691324759323	0.230706489180543	-2.1158695109925	0.443114215579542	1
ENSE00001628986	1.89161851507712	3.0748822940197	0.708354736134534	0.230368081897705	-2.11798725344477	0.265915450020988	1
ENSE00001389632	0.94647462480711	1.53877188154695	0.354177368067267	0.230168858889731	-2.11923544023765	0.483005745249777	1
ENSE00002232849	1.63048069347918	2.65309269413176	0.60786869282659	0.229117020363104	-2.12584345911095	0.233862776940866	1
ENSE00001685399	4.72924733265592	7.7241913527418	1.73430331257004	0.224528786687091	-2.15502767108663	0.00789198107408799	1
ENSE00000655717	3.52045466173777	5.76664799240642	1.27426133106912	0.220970888590231	-2.1780717779988	0.0224174879869849	1
ENSE00001786241	0.980742549432643	1.60730773079802	0.354177368067267	0.220354423288576	-2.18210223801586	0.448042517152069	1
ENSE00003755613	0.490371274716321	0.803653865399009	0.177088684033634	0.220354423288576	-2.18210223801586	0.70312817355664	1
ENSE00001646031	0.490516095686639	0.803943507339644	0.177088684033634	0.220275034771589	-2.18262210076632	0.702980176748639	1
ENSE00001616188	2.45503838895404	4.02463335773992	0.885443420168168	0.220005983517813	-2.18438533352794	0.181719308116814	1
ENSE00000651602	0.982218104940062	1.61025884181286	0.354177368067267	0.219950581155343	-2.18474868173288	0.447212381442389	1
ENSE00003593728	0.491557188283106	0.806025692532578	0.177088684033634	0.219706004007405	-2.18635379939403	0.701918001718293	1
ENSE00001631746	1.47629194132705	2.42131783055321	0.531266052100901	0.21941194394109	-2.18828603224761	0.31309509035236	1
ENSE00002111672	2.95391461719121	4.84529713018061	1.0625321042018	0.219291423343978	-2.18907870668377	0.144446526738816	1
ENSE00000651876	0.493263648148123	0.809438612262613	0.177088684033634	0.218779634861524	-2.19244964401327	0.700183599669521	1
ENSE00000657457	1.26271538850456	2.07275304257498	0.452677734434132	0.218394437318867	-2.19499198475912	0.248368962160293	1
ENSE00000878890	1.97719161717412	3.2460284982137	0.708354736134534	0.218221970794263	-2.19613173401308	0.230950439738177	1
ENSE00000650392	1.20870400559696	1.98662800240096	0.430780008792956	0.216839795005574	-2.20529854673494	0.275658583360546	1
ENSE00000879757	2.00833626401025	3.30831779188596	0.708354736134534	0.214113268644221	-2.22355389227899	0.217786704158985	1
ENSE00001045553	1.32944388587955	2.19884579025818	0.460041981500924	0.209219756810189	-2.25690900187681	0.110516452211882	1
ENSE00002433199	2.04711693854532	3.3858791409561	0.708354736134534	0.209208511776504	-2.2569865451766	0.203723154360777	1
ENSE00001487274	1.0249322455034	1.69568712293954	0.354177368067267	0.208869527447544	-2.25932606589578	0.410273822972674	1
ENSE00000936050	1.33210535495375	2.20416872840658	0.460041981500924	0.208714503373566	-2.26039723939148	0.110063486616857	1
ENSE00001047448	1.02574243374227	1.69730749941727	0.354177368067267	0.208670125000252	-2.26070402816611	0.409848902118604	1
ENSE00001203343	6.4974572754242	10.7639857290112	2.23092882183726	0.207258619437264	-2.27049599335541	0.027143967574771	1
ENSE00002145286	0.526780122117824	0.876471560202014	0.177088684033634	0.202047267789062	-2.30723525226885	0.642786173609284	1
ENSE00001845032	0.527966035684608	0.878843387335583	0.177088684033634	0.201501981565247	-2.31113406863884	0.641632282694393	1
ENSE00001887312	0.527966035684608	0.878843387335583	0.177088684033634	0.201501981565247	-2.31113406863884	0.641632282694393	1
ENSE00001632402	1.06215128114377	1.77012519422028	0.354177368067267	0.200086055621212	-2.32130746830899	0.378867363339955	1
ENSE00003731698	3.19105267672814	5.31957324925447	1.0625321042018	0.199740102150245	-2.32380408075816	0.101864065916841	1
ENSE00001563463	1.06466792924766	1.77515849042805	0.354177368067267	0.199518730286366	-2.32540390571877	0.377627047165938	1
ENSE00000656076	1.93503000821734	3.23292935090012	0.637130665534558	0.19707534448817	-2.34318079851412	0.0716415458730763	1
ENSE00001176200	4.98809106966225	8.38238398302181	1.5937981563027	0.190136619788699	-2.39489167705314	0.0866898269748154	1
ENSE00002076785	4.21711673771937	7.08874807376965	1.34548540166909	0.189805786249869	-2.397404121144	0.0256300636419626	1
ENSE00002521490	1.67057103933032	2.80987602655975	0.531266052100901	0.189070993552464	-2.40300004660697	0.216903754958854	1
ENSE00001714442	2.24501251483198	3.78167029352942	0.708354736134534	0.187312663757746	-2.41647965487452	0.144999154811567	1
ENSE00002312639	5.16862525226379	8.7088118053912	1.62843869913638	0.186987471485869	-2.41898648483176	0.00727171854365866	1
ENSE00003785557	1.1404367350655	1.92669610206374	0.354177368067267	0.183826275294738	-2.44358510123026	0.420334256215178	1
ENSE00000879758	1.71542610266963	2.89958615323837	0.531266052100901	0.183221337123425	-2.44834057196746	0.199981786260838	1
ENSE00003757225	0.57201091078505	0.966933137536466	0.177088684033634	0.183144704798117	-2.44894410539935	0.579210187639297	1
ENSE00003623596	0.572155731755367	0.9672227794771	0.177088684033634	0.183089860775788	-2.44937619568829	0.57907988156734	1
